scientific_name,longitude,latitude
Lobodon carcinophaga,-33.814789,-74.726265
Lobodon carcinophaga,-33.783783,-74.505524
Lobodon carcinophaga,-34.470531,-74.508774
Lobodon carcinophaga,-34.472923,-74.526489
Lobodon carcinophaga,-34.473343,-74.530586
Lobodon carcinophaga,-34.478611,-74.570183
Lobodon carcinophaga,-34.474178,-74.534584
Lobodon carcinophaga,-34.475739,-74.549873
Lobodon carcinophaga,-34.497154,-74.653923
Lobodon carcinophaga,-34.524147,-74.79068
Lobodon carcinophaga,-34.532829,-74.815216
Lobodon carcinophaga,-35.214138,-74.902908
Lobodon carcinophaga,-35.157158,-74.601776
Lobodon carcinophaga,-35.154465,-74.592636
Lobodon carcinophaga,-35.138622,-74.548393
Lobodon carcinophaga,-35.119247,-74.50486
Lobodon carcinophaga,-32.939476,-74.3601
Lobodon carcinophaga,-32.946884,-74.382462
Lobodon carcinophaga,-32.932606,-74.323372
Lobodon carcinophaga,-32.930618,-74.312302
Lobodon carcinophaga,-32.921688,-74.280945
Lobodon carcinophaga,-32.918331,-74.271133
Lobodon carcinophaga,-32.915627,-74.261253
Lobodon carcinophaga,-32.917873,-74.269234
Lobodon carcinophaga,-32.870884,-74.102867
Lobodon carcinophaga,-32.867359,-74.090347
Lobodon carcinophaga,-32.847649,-74.021248
Lobodon carcinophaga,-32.851162,-74.032013
Lobodon carcinophaga,-32.843849,-74.008835
Lobodon carcinophaga,-31.979574,-74.009956
Lobodon carcinophaga,-32.027042,-74.146866
Lobodon carcinophaga,-32.101238,-74.346352
Lobodon carcinophaga,-32.101334,-74.346626
Lobodon carcinophaga,-32.130196,-74.426117
Lobodon carcinophaga,-32.130112,-74.428711
Lobodon carcinophaga,-32.130112,-74.428711
Lobodon carcinophaga,-32.138729,-74.450584
Lobodon carcinophaga,-32.1474,-74.47036
Lobodon carcinophaga,-32.170589,-74.530167
Lobodon carcinophaga,-32.211445,-74.618523
Lobodon carcinophaga,-32.240601,-74.682503
Lobodon carcinophaga,-32.249245,-74.701294
Lobodon carcinophaga,-32.255276,-74.711784
Lobodon carcinophaga,-31.396442,-74.103683
Lobodon carcinophaga,-31.403372,-74.136299
Lobodon carcinophaga,-31.407585,-74.15239
Lobodon carcinophaga,-31.440861,-74.291397
Lobodon carcinophaga,-31.450918,-74.332664
Lobodon carcinophaga,-31.472368,-74.431168
Lobodon carcinophaga,-31.489048,-74.50618
Lobodon carcinophaga,-36.055843,-76.85981
Lobodon carcinophaga,-29.661005,-74.987213
Lobodon carcinophaga,-29.761312,-75.201836
Lobodon carcinophaga,-30.274157,-75.025536
Lobodon carcinophaga,-30.268747,-75.00589
Lobodon carcinophaga,-30.2512,-74.964783
Lobodon carcinophaga,-30.083742,-74.532646
Lobodon carcinophaga,-30.73525,-74.397781
Lobodon carcinophaga,-31.520973,-74.658005
Lobodon carcinophaga,-36.013149,-74.898987
Lobodon carcinophaga,-35.976879,-74.758652
Lobodon carcinophaga,-36.785606,-74.485107
Lobodon carcinophaga,-35.102421,-74.328659
Lobodon carcinophaga,-34.467941,-74.461441
Lobodon carcinophaga,-34.440508,-74.205614
Lobodon carcinophaga,-34.439908,-74.199914
Lobodon carcinophaga,-37.241108,-73.982689
Lobodon carcinophaga,-37.234104,-73.960495
Lobodon carcinophaga,-37.838879,-73.966103
Lobodon carcinophaga,-37.9533,-74.27018
Lobodon carcinophaga,-37.9533,-74.27018
Lobodon carcinophaga,-38.066444,-74.572411
Lobodon carcinophaga,-38.117134,-74.693428
Lobodon carcinophaga,-36.837509,-74.613823
Lobodon carcinophaga,-37.11253,-73.784554
Lobodon carcinophaga,-33.788258,-74.573036
Lobodon carcinophaga,-34.494473,-74.645561
Lobodon carcinophaga,-34.555958,-74.888901
Lobodon carcinophaga,-32.939476,-74.3601
Lobodon carcinophaga,-32.843559,-74.004463
Lobodon carcinophaga,-32.234509,-74.671021
Lobodon carcinophaga,-32.921688,-74.280945
Lobodon carcinophaga,-32.128227,-74.417892
Lobodon carcinophaga,-31.442577,-74.299324
Lobodon carcinophaga,-64.1378,-65.197862
Lobodon carcinophaga,-58.95916,-62.198185
Lobodon carcinophaga,-56.566447,-63.499187
Lobodon carcinophaga,-66.79152,-66.905121
Lobodon carcinophaga,-60.563564,-62.977505
Lobodon carcinophaga,-63.248621,-64.72595
Lobodon carcinophaga,-58.89879,-62.18475
Lobodon carcinophaga,-62.559319,-64.62625
Lobodon carcinophaga,-64.050031,-65.084149
Lobodon carcinophaga,-75.871667,-69.411111
Lobodon carcinophaga,-64.261002,-65.249509
Lobodon carcinophaga,-64.04216,-65.104282
Lobodon carcinophaga,146.301,-66.4484
Lobodon carcinophaga,-68.315518,-54.811577
Lobodon carcinophaga,-68.315413,-54.81145
Lobodon carcinophaga,-26.346061,-57.826121
Lobodon carcinophaga,-62.634145,-64.813905
Lobodon carcinophaga,-63.668873,-64.853231
Lobodon carcinophaga,-63.167396,-64.792098
Lobodon carcinophaga,-64.268793,-65.246177
Lobodon carcinophaga,-68.121958,-67.566203
Lobodon carcinophaga,-62.064492,-64.682963
Lobodon carcinophaga,-63.063739,-64.485563
Lobodon carcinophaga,-63.925838,-65.084873
Lobodon carcinophaga,-63.068111,-64.896865
Lobodon carcinophaga,-62.574083,-64.605878
Lobodon carcinophaga,-61.944667,-64.53605
Lobodon carcinophaga,-64.05383,-64.774251
Lobodon carcinophaga,-63.245238,-64.727032
Lobodon carcinophaga,-64.023464,-65.112263
Lobodon carcinophaga,-62.333333,-64.5
Lobodon carcinophaga,-65.423883,-66.00335
Lobodon carcinophaga,-77.343833,-70.817617
Lobodon carcinophaga,170.54806,-45.906955
Lobodon carcinophaga,-60.782325,-62.466886
Lobodon carcinophaga,-60.78674,-62.466573
Lobodon carcinophaga,-62.877212,-64.909271
Lobodon carcinophaga,-62.166667,-64.633333
Lobodon carcinophaga,-63.494482,-64.825249
Lobodon carcinophaga,-62.806603,-64.861708
Lobodon carcinophaga,-62.894573,-64.914421
Lobodon carcinophaga,-56.955812,-64.522913
Lobodon carcinophaga,-95.6928,-68.6431
Lobodon carcinophaga,-64.017585,-65.114037
Lobodon carcinophaga,-64.05383,-64.774251
Lobodon carcinophaga,-68.315503,-54.811004
Lobodon carcinophaga,-62.542191,-64.844045
Lobodon carcinophaga,-64.102168,-65.18194
Lobodon carcinophaga,-61.659133,-64.555228
Lobodon carcinophaga,-66.500783,-67.483857
Lobodon carcinophaga,-64.035047,-65.083303
Lobodon carcinophaga,-68.112496,-67.567925
Lobodon carcinophaga,-36.494817,-54.316752
Lobodon carcinophaga,-62.1919,-64.6211
Lobodon carcinophaga,-63.255432,-64.733594
Lobodon carcinophaga,-63.243652,-64.726812
Lobodon carcinophaga,-62.920143,-64.857443
Lobodon carcinophaga,-62.615495,-64.69192
Lobodon carcinophaga,170.657196,-45.645771
Lobodon carcinophaga,-63.902953,-65.073742
Lobodon carcinophaga,-64.256473,-65.248459
Lobodon carcinophaga,-62.014332,-64.55832
Lobodon carcinophaga,146.301,-66.4484
Lobodon carcinophaga,-68.315274,-54.811656
Lobodon carcinophaga,-62.910136,-64.762824
Lobodon carcinophaga,-64.079884,-64.771028
Lobodon carcinophaga,-64.268812,-65.246175
Lobodon carcinophaga,-64.268787,-65.24617
Lobodon carcinophaga,-60.029541,-63.023917
Lobodon carcinophaga,-62.057233,-64.42817
Lobodon carcinophaga,-62.1666,-64.6333
Lobodon carcinophaga,-68.221748,-67.595265
Lobodon carcinophaga,-62.86953,-64.894829
Lobodon carcinophaga,-62,-64.53
Lobodon carcinophaga,-60.976538,-64.13188
Lobodon carcinophaga,-145.60547,-74.383245
Lobodon carcinophaga,-56.897253,-63.523506
Lobodon carcinophaga,-64.268815,-65.246177
Lobodon carcinophaga,-64.246072,-65.231842
Lobodon carcinophaga,-62.400041,-64.553807
Lobodon carcinophaga,-63.9417,-65.0741
Lobodon carcinophaga,-56.603861,-63.532125
Lobodon carcinophaga,72.592003,-62.770168
Lobodon carcinophaga,77.552719,-66.529503
Lobodon carcinophaga,75.113831,-65.269997
Lobodon carcinophaga,77.699516,-66.422134
Lobodon carcinophaga,89.948151,-64.198219
Lobodon carcinophaga,125.60907,-64.910568
Lobodon carcinophaga,146.650696,-64.019569
Lobodon carcinophaga,80.385284,-64.925217
Lobodon carcinophaga,122.711464,-64.867287
Lobodon carcinophaga,118.336304,-65.10112
Lobodon carcinophaga,89.568817,-64.094048
Lobodon carcinophaga,84.772667,-63.48835
Lobodon carcinophaga,139.263504,-64.26123
Lobodon carcinophaga,122.329414,-65.284698
Lobodon carcinophaga,128.233505,-63.941269
Lobodon carcinophaga,65.230453,-65.981949
Lobodon carcinophaga,81.820984,-63.449566
Lobodon carcinophaga,117.971817,-64.378365
Lobodon carcinophaga,134.781128,-64.024117
Lobodon carcinophaga,77.963501,-66.420197
Lobodon carcinophaga,146.714203,-64.676773
Lobodon carcinophaga,139.69136,-64.37558
Lobodon carcinophaga,121.08773,-64.666985
Lobodon carcinophaga,138.437927,-64.114883
Lobodon carcinophaga,118.378616,-64.460381
Lobodon carcinophaga,126.01442,-65.041718
Lobodon carcinophaga,102.381836,-61.748783
Lobodon carcinophaga,118.482735,-64.501984
Lobodon carcinophaga,77.060349,-67.267937
Lobodon carcinophaga,75.549835,-67.099831
Lobodon carcinophaga,78.450333,-65.23497
Lobodon carcinophaga,94.726616,-63.624233
Lobodon carcinophaga,139.262253,-64.260597
Lobodon carcinophaga,108.890633,-64.735016
Lobodon carcinophaga,79.171677,-63.018082
Lobodon carcinophaga,106.873787,-62.396034
Lobodon carcinophaga,102.139999,-64.477303
Lobodon carcinophaga,76.848686,-66.15535
Lobodon carcinophaga,81.811119,-63.578999
Lobodon carcinophaga,104.551666,-63.831333
Lobodon carcinophaga,79.577568,-64.453384
Lobodon carcinophaga,149.111145,-64.601181
Lobodon carcinophaga,142.800476,-64.994797
Lobodon carcinophaga,146.697418,-64.275436
Lobodon carcinophaga,121.880051,-65.153687
Lobodon carcinophaga,93.829498,-63.537998
Lobodon carcinophaga,81.271469,-63.555332
Lobodon carcinophaga,78.448631,-64.888046
Lobodon carcinophaga,102.6213,-63.794682
Lobodon carcinophaga,118.371452,-64.132599
Lobodon carcinophaga,105.958847,-64.485947
Lobodon carcinophaga,75.300003,-66.300003
Lobodon carcinophaga,77.519768,-65.579353
Lobodon carcinophaga,85.506081,-64.675415
Lobodon carcinophaga,146.652603,-63.972698
Lobodon carcinophaga,85.12928,-63.528965
Lobodon carcinophaga,128.388397,-63.995232
Lobodon carcinophaga,92.183815,-64.640968
Lobodon carcinophaga,122.691216,-63.941265
Lobodon carcinophaga,105.500732,-62.927917
Lobodon carcinophaga,81.018303,-64.935532
Lobodon carcinophaga,76.659882,-66.651764
Lobodon carcinophaga,108.9692,-64.833153
Lobodon carcinophaga,141.710022,-64.790253
Lobodon carcinophaga,142.830902,-65.001053
Lobodon carcinophaga,73.385918,-65.333282
Lobodon carcinophaga,73.57653,-65.411957
Lobodon carcinophaga,85.582901,-64.450157
Lobodon carcinophaga,85.490883,-63.197968
Lobodon carcinophaga,103.081566,-61.698383
Lobodon carcinophaga,137.960999,-64.016167
Lobodon carcinophaga,106.126587,-62.868885
Lobodon carcinophaga,141.768463,-64.809265
Lobodon carcinophaga,78.328331,-66.071663
Lobodon carcinophaga,121.501068,-63.969334
Lobodon carcinophaga,70.023666,-66.286568
Lobodon carcinophaga,77.237251,-66.483803
Lobodon carcinophaga,126.016701,-65.243385
Lobodon carcinophaga,80.572716,-65.059547
Lobodon carcinophaga,103.158485,-61.768585
Lobodon carcinophaga,81.821053,-63.443649
Lobodon carcinophaga,108.875298,-64.669449
Lobodon carcinophaga,89.93792,-64.502068
Lobodon carcinophaga,133.202026,-64.682137
Lobodon carcinophaga,79.513519,-64.9048
Lobodon carcinophaga,81.78212,-63.870018
Lobodon carcinophaga,133.202118,-64.770233
Lobodon carcinophaga,77.050346,-66.895348
Lobodon carcinophaga,81.815514,-63.515968
Lobodon carcinophaga,77.29348,-66.29187
Lobodon carcinophaga,86.486,-64.254837
Lobodon carcinophaga,128.235504,-63.94212
Lobodon carcinophaga,76.18483,-65.116997
Lobodon carcinophaga,79.01767,-66.130997
Lobodon carcinophaga,84.924164,-61.192001
Lobodon carcinophaga,118.350136,-64.933731
Lobodon carcinophaga,88.1474,-63.105633
Lobodon carcinophaga,88.162666,-64.419067
Lobodon carcinophaga,146.653671,-64.083702
Lobodon carcinophaga,76.953331,-66.134285
Lobodon carcinophaga,85.089813,-64.568718
Lobodon carcinophaga,125.589569,-64.722702
Lobodon carcinophaga,86.512001,-64.154503
Lobodon carcinophaga,102.981781,-64.711548
Lobodon carcinophaga,142.30246,-64.912613
Lobodon carcinophaga,134.764618,-64.027802
Lobodon carcinophaga,117.97905,-63.794983
Lobodon carcinophaga,146.710663,-65.156647
Lobodon carcinophaga,125.924751,-64.750015
Lobodon carcinophaga,77.093498,-66.13018
Lobodon carcinophaga,106.128082,-62.853485
Lobodon carcinophaga,93.056999,-62.871498
Lobodon carcinophaga,77.128685,-66.290367
Lobodon carcinophaga,122.302467,-64.219185
Lobodon carcinophaga,118.374565,-64.1772
Lobodon carcinophaga,103.05072,-61.694302
Lobodon carcinophaga,75.922668,-66.66217
Lobodon carcinophaga,78.442131,-64.006302
Lobodon carcinophaga,79.287918,-65.12812
Lobodon carcinophaga,79.097687,-66.574898
Lobodon carcinophaga,85.513733,-65.496147
Lobodon carcinophaga,77.80172,-66.151001
Lobodon carcinophaga,77.974503,-64.892334
Lobodon carcinophaga,85.492249,-63.187149
Lobodon carcinophaga,118.084,-64.499847
Lobodon carcinophaga,107.456764,-62.904018
Lobodon carcinophaga,89.764114,-64.091385
Lobodon carcinophaga,105.23333,-62.683334
Lobodon carcinophaga,103.034683,-63.710968
Lobodon carcinophaga,71.916664,-62.674667
Lobodon carcinophaga,85.500603,-63.369167
Lobodon carcinophaga,108.32943,-63.33345
Lobodon carcinophaga,106.886383,-65.422668
Lobodon carcinophaga,108.204697,-64.584846
Lobodon carcinophaga,107.156502,-62.74715
Lobodon carcinophaga,127.61438,-64.217384
Lobodon carcinophaga,123.164917,-64.162331
Lobodon carcinophaga,77.476898,-66.29937
Lobodon carcinophaga,148.84166,-64.973831
Lobodon carcinophaga,108.9375,-64.1455
Lobodon carcinophaga,84.918167,-61.397667
Lobodon carcinophaga,122.331398,-65.40258
Lobodon carcinophaga,77.6063,-66.392632
Lobodon carcinophaga,77.337196,-65.870201
Lobodon carcinophaga,133.773514,-65.149063
Lobodon carcinophaga,78.427734,-64.577736
Lobodon carcinophaga,97.391998,-63.109001
Lobodon carcinophaga,133.450104,-64.260551
Lobodon carcinophaga,146.721115,-64.600067
Lobodon carcinophaga,118.337502,-65.084167
Lobodon carcinophaga,75.197334,-67.419998
Lobodon carcinophaga,89.774231,-64.091248
Lobodon carcinophaga,107.449615,-62.900166
Lobodon carcinophaga,122.729218,-65.390335
Lobodon carcinophaga,125.86953,-63.866268
Lobodon carcinophaga,146.713928,-64.686363
Lobodon carcinophaga,146.653641,-64.075653
Lobodon carcinophaga,84.777397,-64.464737
Lobodon carcinophaga,77.965034,-67.005417
Lobodon carcinophaga,125.923203,-64.791649
Lobodon carcinophaga,143.017639,-64.469566
Lobodon carcinophaga,78.446419,-63.95755
Lobodon carcinophaga,84.774567,-63.685719
Lobodon carcinophaga,81.797363,-63.739449
Lobodon carcinophaga,139.343903,-64.281418
Lobodon carcinophaga,81.274582,-63.553551
Lobodon carcinophaga,78.453087,-65.008766
Lobodon carcinophaga,105.86982,-63.048267
Lobodon carcinophaga,118.354935,-64.75338
Lobodon carcinophaga,78.438606,-64.025124
Lobodon carcinophaga,126.885765,-64.327263
Lobodon carcinophaga,134.677704,-64.046265
Lobodon carcinophaga,103.151047,-61.747967
Lobodon carcinophaga,68.172333,-63.683498
Lobodon carcinophaga,98.381165,-63.144165
Lobodon carcinophaga,139.150497,-64.23597
Lobodon carcinophaga,87.745697,-63.098282
Lobodon carcinophaga,69.73333,-64.629997
Lobodon carcinophaga,89.530586,-64.577614
Lobodon carcinophaga,118.354599,-64.78138
Lobodon carcinophaga,105.894096,-63.540749
Lobodon carcinophaga,74.331337,-64.075836
Lobodon carcinophaga,146.693207,-64.268257
Lobodon carcinophaga,125.596619,-63.791084
Lobodon carcinophaga,133.197479,-64.878014
Lobodon carcinophaga,77.296898,-66.084381
Lobodon carcinophaga,84.872498,-61.671501
Lobodon carcinophaga,77.361969,-65.200653
Lobodon carcinophaga,85.506248,-64.778069
Lobodon carcinophaga,77.967499,-66.416153
Lobodon carcinophaga,84.869003,-62.34
Lobodon carcinophaga,75.980164,-62.694832
Lobodon carcinophaga,141.712372,-64.791237
Lobodon carcinophaga,102.619499,-64.089317
Lobodon carcinophaga,85.505615,-64.696136
Lobodon carcinophaga,146.7164,-64.74408
Lobodon carcinophaga,118.374016,-64.281067
Lobodon carcinophaga,74.758331,-63.991833
Lobodon carcinophaga,127.139999,-64.190117
Lobodon carcinophaga,108.251663,-64.578133
Lobodon carcinophaga,132.758881,-64.929581
Lobodon carcinophaga,117.948517,-64.917801
Lobodon carcinophaga,126.010902,-65.13427
Lobodon carcinophaga,105.494469,-62.703602
Lobodon carcinophaga,78.446968,-63.906502
Lobodon carcinophaga,87.746552,-63.320732
Lobodon carcinophaga,85.092667,-65.217316
Lobodon carcinophaga,81.689499,-64.701836
Lobodon carcinophaga,121.510117,-64.158417
Lobodon carcinophaga,146.65358,-64.082603
Lobodon carcinophaga,118.372665,-64.233902
Lobodon carcinophaga,109.041336,-64.677666
Lobodon carcinophaga,138.270203,-64.084717
Lobodon carcinophaga,121.111267,-64.038887
Lobodon carcinophaga,86.009163,-62.105667
Lobodon carcinophaga,84.772057,-63.501381
Lobodon carcinophaga,121.566933,-65.121498
Lobodon carcinophaga,125.597153,-63.826649
Lobodon carcinophaga,139.507034,-64.327568
Lobodon carcinophaga,126.256401,-63.835182
Lobodon carcinophaga,108.964996,-64.867897
Lobodon carcinophaga,79.169098,-65.795952
Lobodon carcinophaga,74.649498,-63.707668
Lobodon carcinophaga,84.845497,-62.4585
Lobodon carcinophaga,78.083,-64.311996
Lobodon carcinophaga,125.90342,-64.086418
Lobodon carcinophaga,77.583084,-66.534317
Lobodon carcinophaga,101.779999,-64.516899
Lobodon carcinophaga,77.279449,-66.489464
Lobodon carcinophaga,132.798904,-64.489487
Lobodon carcinophaga,102.621201,-63.740284
Lobodon carcinophaga,141.901001,-64.838699
Lobodon carcinophaga,99.806664,-62.237335
Lobodon carcinophaga,133.760376,-64.9618
Lobodon carcinophaga,81.788765,-63.833
Lobodon carcinophaga,117.951233,-64.813187
Lobodon carcinophaga,78.843697,-64.003601
Lobodon carcinophaga,138.429077,-64.113068
Lobodon carcinophaga,74.416,-66.585167
Lobodon carcinophaga,77.473701,-66.295448
Lobodon carcinophaga,102.139999,-63.4118
Lobodon carcinophaga,139.293701,-64.268852
Lobodon carcinophaga,121.086166,-64.536285
Lobodon carcinophaga,121.856583,-63.729282
Lobodon carcinophaga,134.679535,-64.045937
Lobodon carcinophaga,125.583366,-64.176849
Lobodon carcinophaga,133.527924,-64.24202
Lobodon carcinophaga,77.978203,-66.830215
Lobodon carcinophaga,76.88298,-66.334915
Lobodon carcinophaga,80.891998,-65.198502
Lobodon carcinophaga,78.89605,-64.948669
Lobodon carcinophaga,77.333336,-65.910004
Lobodon carcinophaga,122.728081,-65.002914
Lobodon carcinophaga,108.967201,-64.827751
Lobodon carcinophaga,133.191498,-65.011467
Lobodon carcinophaga,89.939781,-64.281601
Lobodon carcinophaga,134.261734,-64.118797
Lobodon carcinophaga,133.261337,-64.215897
Lobodon carcinophaga,72.856163,-62.823666
Lobodon carcinophaga,78.430832,-62.423332
Lobodon carcinophaga,77.087181,-65.142899
Lobodon carcinophaga,76.99955,-66.3022
Lobodon carcinophaga,133.203888,-64.530464
Lobodon carcinophaga,79.031868,-63.978401
Lobodon carcinophaga,104.5,-63.773334
Lobodon carcinophaga,75.216667,-66.628334
Lobodon carcinophaga,81.881668,-64.433334
Lobodon carcinophaga,75.150002,-66.606667
Lobodon carcinophaga,132.79213,-64.438835
Lobodon carcinophaga,76.843086,-66.298416
Lobodon carcinophaga,77.081932,-65.578918
Lobodon carcinophaga,74.744835,-66.199997
Lobodon carcinophaga,125.868446,-63.852215
Lobodon carcinophaga,79.145935,-63.176315
Lobodon carcinophaga,121.860313,-63.704784
Lobodon carcinophaga,121.882866,-65.221481
Lobodon carcinophaga,102.139999,-63.3769
Lobodon carcinophaga,108.019615,-63.1138
Lobodon carcinophaga,77.053703,-67.399033
Lobodon carcinophaga,72.660004,-65.031487
Lobodon carcinophaga,78.887802,-64.754303
Lobodon carcinophaga,85.513298,-63.526051
Lobodon carcinophaga,102.622635,-63.505783
Lobodon carcinophaga,67.340164,-62.314335
Lobodon carcinophaga,133.217972,-64.369247
Lobodon carcinophaga,141.704193,-64.788536
Lobodon carcinophaga,139.260803,-64.260231
Lobodon carcinophaga,74.163132,-64.602631
Lobodon carcinophaga,84.772499,-63.530918
Lobodon carcinophaga,77.94252,-67.305618
Lobodon carcinophaga,126.373299,-64.590782
Lobodon carcinophaga,72.61853,-65.016518
Lobodon carcinophaga,75.176666,-66.410004
Lobodon carcinophaga,77.00412,-66.223183
Lobodon carcinophaga,118.33802,-65.080048
Lobodon carcinophaga,122.303284,-64.718185
Lobodon carcinophaga,121.50618,-64.452148
Lobodon carcinophaga,137.906677,-64.005699
Lobodon carcinophaga,125.868118,-63.847466
Lobodon carcinophaga,117.9608,-64.639618
Lobodon carcinophaga,146.691589,-64.265785
Lobodon carcinophaga,108.638832,-63.474335
Lobodon carcinophaga,132.769791,-64.877113
Lobodon carcinophaga,146.690201,-64.263168
Lobodon carcinophaga,101.48645,-63.402584
Lobodon carcinophaga,131.337799,-64.771919
Lobodon carcinophaga,75.766998,-65.357666
Lobodon carcinophaga,75.333885,-69.045631
Lobodon carcinophaga,74.657799,-65.85537
Lobodon carcinophaga,100.312668,-62.256001
Lobodon carcinophaga,134.35321,-64.10585
Lobodon carcinophaga,75.986336,-63.952
Lobodon carcinophaga,75.559998,-64.182999
Lobodon carcinophaga,138.55925,-64.132515
Lobodon carcinophaga,77.089981,-66.4487
Lobodon carcinophaga,125.988716,-64.276131
Lobodon carcinophaga,101.779999,-64.444
Lobodon carcinophaga,122.331917,-65.445015
Lobodon carcinophaga,77.296783,-66.073998
Lobodon carcinophaga,139.128693,-64.233299
Lobodon carcinophaga,105.85067,-62.648899
